"ff" "t" "td" "hu" "dd" "precip_log" "ws_arome" "p3031_arome" "u10_arome" "v10_arome" "t2m_arome" "d2m_arome" "r_arome" "tp_arome_log" "msl_arome" "rain" "rain_class" "rain_log" "month2" "month3" "month4" "month5" "month6" "month7" "month8" "month9" "month10" "month11" "month12"
"540" -0.133866261944007 0.418445555909399 -0.168798052700571 -1.59617409638202 -0.917900942172721 1.24208846262454 -0.333391598864316 -0.843679981253288 -1.46440350049925 0.598685627791288 0.143600023781939 -0.496055946354543 -1.76185157100099 -1.04780052433693 0.848157450520369 0.6 "low_rain" 0.470003629245736 0 0 0 0 0 0 0 0 1 0 0
"541" -0.0571498214385986 0.645168390034953 0.309218166034109 -0.979807631932538 0.975819556367894 -0.820398516270391 0.00820689337863596 1.02754362704845 -0.134231049362279 -1.50943853896242 0.695747970071497 0.238627079397786 -1.39810018784589 -1.04780052433693 1.13699236156483 0 "no_rain" 0 0 0 0 0 0 0 1 0 0 0 0
"544" 2.83529563338487 -0.752084823397963 -0.60541271542519 0.457562889064675 0.105819224796828 3.02025122625119 2.94910430989684 0.138341448981613 1.23445478171661 2.50052292547913 -0.671710907848916 -0.604583483137029 0.238470709708206 2.16325797600597 -2.22743951208384 11.8 "high_rain" 2.54944517092557 0 1 0 0 0 0 0 0 0 0 0
"545" 1.90029765029673 -0.407702109555107 -0.0549889718784131 1.07540156640695 -0.0959043486734589 2.32035502599788 2.1522306699241 -0.195555214110886 -0.0270777401204649 2.39222318080398 -0.266978973994991 -0.0426327558272304 0.659360591955267 2.34696750570914 -3.05608169238806 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 1 0
"550" -1.01361793463404 -0.429110139245713 -0.406992594373171 0.06693573484352 0.485534186623255 1.69830164728115 -0.857555494969047 0.765112926297281 0.332322391758876 -0.0961155663854462 -0.36050670597473 -0.27600140310335 0.304198611108915 1.01079970009688 -0.0924760674233031 0.2 "low_rain" 0.182321556793955 0 0 0 1 0 0 0 0 0 0 0
"551" 0.98258050363644 1.25386441533437 1.11898921131096 -0.618133997936314 0.030847094549844 -0.820398516270391 0.871634602618742 -0.0757580865978682 0.155077932947498 1.71362775267074 1.23563510906387 1.09054169185624 -0.661779364636861 -1.04780052433693 0.213425477291262 0 "no_rain" 0 0 0 0 0 1 0 0 0 0 0 0
"552" -1.30713032305236 -0.321901423629428 -0.293725892014247 0.0811671261405176 -0.109388544761049 -0.284324643113219 -1.19510528841447 0.178290493559141 -0.346958885602671 0.182607996030567 -0.310028784384089 -0.498401022575344 -0.518298777841598 -0.849366555506106 -1.21048396948027 5.2 "high_rain" 1.82454929205105 0 0 0 0 0 0 0 0 1 0 0
"553" -0.449896103889508 2.57071109205509 1.29291190511665 -3.12089591568498 -0.095364980829964 -0.820398516270391 -0.255060118421779 -0.459869387291493 -0.662356931032085 0.60314879135643 2.3169229369504 1.4237711991693 -2.54453223935303 -1.04780052433693 0.327467144204988 2.2 "high_rain" 1.16315080980568 0 0 0 0 0 0 1 0 0 0 0
"554" -0.945018250632623 0.524558584966639 0.985473712999447 1.24078014803073 0.386290503418628 2.59645553101269 -0.869572211336493 1.08243310726903 0.0729518083575609 -0.766870043393216 0.444079937269861 0.872883476878788 1.1477129234408 1.75181983321787 0.170790488991506 6.5 "high_rain" 2.01490302054226 0 0 0 1 0 0 0 0 0 0 0
"555" 0.686449806668454 -0.384692691816711 -0.108774836127167 0.820708735953704 -0.348867867276583 0.506260940974831 0.886235308720086 -0.30204225300793 -0.408972174202068 1.55486538803394 -0.297666316418398 -0.063990075787468 0.713371772646912 1.04695879291344 -1.12182108194322 1 "low_rain" 0.693147180559945 0 0 1 0 0 0 0 0 0 0 0
"556" -1.14243871527794 -0.0824517687034512 0.165216684104437 0.676922610090881 -0.711323058110903 -0.149984386596786 -0.795242779513283 -0.541856679292344 -0.642014219140289 -1.03923293431943 -0.153068029245305 0.0856424236164524 0.700123849306378 1.12877964926408 1.09025963125884 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 0 1 0 0
"558" -0.232052832556735 0.551697898196614 0.882512201437753 0.795681116776218 0.569675570209794 0.968723861277073 0.0673036342743738 0.623562656911586 0.91191436439877 0.0730266822368569 0.542523120114395 0.769615035678163 0.456838448634523 0.735635628419458 -0.926947443710772 6.6 "high_rain" 2.02814824729229 0 0 0 0 1 0 0 0 0 0 0
"559" 0.631727157980296 -0.803582091669555 -1.12980229274717 -0.833077080284141 1.23255864987555 -0.820398516270391 0.4008887825896 1.08808510516418 -0.223575282408459 -1.77415397200369 -0.94100736490145 -0.980990622364971 0.0387804560761824 0.433453463340446 -0.279470180398201 0 "no_rain" 0 0 1 0 0 0 0 0 0 0 0 0
"560" 0.643247715598854 -0.322997110188473 -0.0459493308283577 0.82021799832277 0.11390974244938 -0.820398516270391 0.603834023775949 0.0961002432914224 0.469255744580707 1.41071682905 -0.470537878283804 -0.0898995758498358 1.2748244650693 -0.824942975611267 0.360589343529413 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 1 0
"561" 0.714465708149956 1.48673995090652 1.36794092583345 -0.543051140403854 0.0103511164967171 -0.820398516270391 0.90541596914594 0.00095457016912462 0.374355529164121 1.65925209708145 1.38233443866368 1.24029955468795 -0.653170004531038 -1.04780052433693 0.0464777320906194 6.1 "high_rain" 1.96009478404727 0 0 0 0 0 0 0 1 0 0 0
"562" 0.552392408925212 -1.13582796978227 -1.10449129780654 0.202379320980505 -2.17462801753577 -0.820398516270391 -0.0473519230774927 -2.21362269118952 -1.36188721982703 -1.27446372175772 -1.0938101489516 -1.0251216331704 0.422671605359274 -0.648146041292284 0.683635296376807 0 "no_rain" 0 0 1 0 0 0 0 0 0 0 0 0
"564" 0.0462733662734722 -1.17215419339138 -1.3532622195081 -0.448338777634146 -2.16653749988322 -0.820398516270391 -0.0645816914398522 -1.98112430853732 -1.67710470706654 -0.97265301268704 -1.13593605789926 -1.28005015940427 -0.268550853355641 -1.04780052433693 0.953289080545099 0 "no_rain" 0 0 1 0 0 0 0 0 0 0 0 0
"565" -0.328930248894628 0.705431150778458 -0.573141196875978 -3.34810743880608 -1.5225322947401 -0.820398516270391 -0.678326629471631 -1.25383346573999 -1.57177101415161 0.150132994041922 0.583646353040953 -0.331000207570001 -2.60353780344 -1.04780052433693 -0.244495976679514 0 "no_rain" 0 0 0 0 1 0 0 0 0 0 0 0
"566" 0.160955280749138 -0.808470539394262 -0.874613225900051 -0.139664807778482 -1.11477020505149 -0.612447306899028 -0.102342282428277 -1.10076440180654 -0.896761388045921 -1.37683672981195 -0.782599230507783 -0.647705690265639 0.529571265210912 0.6088016312257 0.182009455243459 0 "no_rain" 0 0 0 1 0 0 0 0 0 0 0 0
"567" -0.0278247656822617 1.20548563957665 0.839031527986217 -1.04752942500103 -0.0505974498191688 0.506260940974831 -0.0179049077148061 0.0364737308454212 0.0145869648890538 1.14732667880805 1.03820412080535 0.774254298913749 -0.868386468658962 -0.832754088316917 0.144006908381356 4.4 "high_rain" 1.68639895357023 0 0 0 0 0 0 1 0 0 0 0
"570" -0.457751029538526 0.939318089328124 1.00527052689938 0.0266952491071637 1.10472847096523 -0.0298129321823407 -0.330549067748135 1.07855674713819 0.601444983277627 -0.502927936852692 0.877976293616303 0.913043496788034 -0.109059355210144 -0.0884591115517152 0.602876238616911 1 "low_rain" 0.693147180559945 0 0 0 0 1 0 0 0 0 0 0
"571" -0.416905416163631 -1.25087505847427 -0.784307211808563 1.69863835768945 -0.236139987984365 1.49285444309018 -0.521415204062516 0.0631702717507751 -0.0383087074557112 0.786345130802918 -1.19102677012692 -0.920739797820856 1.09414702594831 0.484950916160473 0.499611195698236 12.5 "high_rain" 2.60268968544438 0 0 0 0 0 0 0 0 0 0 1
"572" 0.916075466474754 0.831182254315654 0.870579875251488 -0.122488990695897 0.150047387964116 -0.612447306899028 1.00456748810057 0.124992998057473 0.584885004596328 1.56723183339492 0.918602500404038 0.97497684004399 -0.113600438085625 -0.790274274424891 -0.481159778110072 0.2 "low_rain" 0.182321556793955 0 0 0 0 1 0 0 0 0 0 0
"573" 0.325385057668587 0.500874898576638 -0.192933894304599 -2.08740246494406 -0.957274794748478 -0.284324643113219 0.605560803127635 -1.08608750848669 -2.18816890627597 0.755454060150416 0.604542098103939 -0.39749053864268 -2.90649985415567 -1.04780052433693 0.666811707902803 0.8 "low_rain" 0.587786664902119 0 0 0 0 0 0 0 0 1 0 0
"574" -1.36342395687032 -1.02819783625876 -0.994117280583613 0.172935063124639 0.997933637951544 -0.820398516270391 -1.05943746855413 -0.110833239516548 -0.541152802592648 -0.920301887979605 -1.15784136139412 -1.04640538602492 0.552841055710726 -0.66648034380818 1.02808283701193 0 "no_rain" 0 0 1 0 0 0 0 0 0 0 0 0
"575" -0.0723360110267025 0.304072735869013 0.39952418012561 0.205814484397015 -0.0883531988644148 -0.820398516270391 -0.0660073765087487 -0.00805741535030772 0.0441618021295701 1.13703319910018 0.295296232286031 0.420469452874771 0.277006248374696 -0.591607462521025 0.14803173682876 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 1 0 0 0
"577" -0.368204877139719 0.9982323127682 0.653628490046707 -1.1859174369236 1.00872099482161 -0.820398516270391 -0.277504950744305 1.06087723956618 0.733043204372013 -0.4623639168409 1.18343053160233 0.652386623877664 -1.77089481703575 -1.04780052433693 0.0666893705982344 0.2 "low_rain" 0.182321556793955 0 0 0 0 1 0 0 0 0 0 0
"580" -1.01335610377908 -0.0891101716388076 0.0136219036926044 0.243110544347784 0.679167242441004 -0.820398516270391 -0.932177620762951 0.985480838252946 0.170353101361305 -0.363636428372447 -0.116523340743329 0.174929849126504 0.863927393481058 0.918893266817135 -0.3827789714522 0 "no_rain" 0 0 0 0 0 0 0 0 1 0 0 0
"581" -0.239907758205753 0.192734124761161 0.151838015350068 -0.174507179574588 1.56049429872564 -0.820398516270391 -0.52655746641668 1.51583190620463 0.298711846112448 -1.00383604661472 0.0680730295935948 0.145697855379129 0.146070741520873 -0.951319856028065 0.276476262063349 0 "no_rain" 0 0 0 0 0 0 0 0 1 0 0 0
"582" 1.61385469496254 -1.2597248345275 -1.90034129586623 -1.8498854515734 -1.84399552946815 -0.820398516270391 1.08184894464 -1.82390541708101 -2.51425410112109 -1.11779204566216 -1.32547872556823 -1.73803578044392 -1.22111764715812 -1.04780052433693 0.609331519025309 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 1 0
"583" 2.19328637700511 -0.401633691690028 -0.258109706276384 0.370211590758945 0.377121250079061 -0.820398516270391 2.15013317141304 0.316484845894912 1.69602318247689 1.6529610981541 -0.383859057041975 -0.173044284105655 0.634544036973146 -0.0376783390145729 0.827897202973531 10.9 "high_rain" 2.47653840011748 0 0 0 0 0 0 0 0 0 0 0
"584" 0.375394750967334 -1.65552053306062 -2.10075013794914 -1.27523168575307 -0.154156075771832 -0.820398516270391 0.603014996780388 -1.04283320132154 -0.725872848240378 -1.8986114090257 -1.59211973299268 -1.91849498348089 -0.936055109906428 -0.650745796634016 -0.334072714153887 0 "no_rain" 0 1 0 0 0 0 0 0 0 0 0 0
"585" -0.54572619680753 -0.271921259824114 0.0688541105092406 1.02240190226639 -1.62177597794473 -0.612447306899028 -0.844957096752967 -1.63209281918888 -1.34774381607406 -0.597564133895679 -0.113199302233521 0.315130156612774 1.34296562024007 -0.0981334029532042 1.82714350040851 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 0 1 0 0
"587" -0.479482990500808 -0.38132134855826 -0.338472115212736 0.169499899708117 0.706135634616172 -0.612447306899028 -0.262636516458062 0.0880904170732628 -0.202839729894327 -1.23089637178351 -0.263944908859941 -0.272944240841293 0.00692504559207569 -1.01626514514403 0.79739989176699 0.4 "low_rain" 0.336472236621213 0 0 1 0 0 0 0 0 0 0 0
"588" -0.0437964478352676 1.58214896511836 2.03416247123306 0.986578055208416 0.578844823549361 0.0788953714556668 0.17814878105002 0.546254390427842 0.998542178913886 0.464262935591602 1.68791877908746 1.74217444012563 -0.15780858322982 -0.833256970937688 0.0911436060489749 0.6 "low_rain" 0.470003629245736 0 0 0 0 0 0 0 1 0 0 0
"590" 0.00254761349393944 0.913780164145938 1.12857123082403 0.403091012031323 0.582081030610382 0.968723861277073 0.403713085696073 0.573438931570084 1.0730624452986 0.411885141234621 0.946415068184868 1.10577788392256 0.189384965465702 0.0183520105725865 -0.441809788680795 3.8 "high_rain" 1.56861591791385 0 0 0 0 1 0 0 0 0 0 0
"591" 1.88825343096824 -0.57584785456649 -0.281974358648913 0.913948885830607 -1.95348720169935 -0.820398516270391 1.31098808905773 -1.93225518873413 -2.32478646168348 -1.51701960843925 -0.527314698203468 -0.241155359292661 0.938426540485873 -0.575811200433285 -0.184998512674399 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 1 0
"592" -0.829289012737086 1.96791491745789 1.27338628044822 -1.78069144561211 -1.46751677470274 -0.612447306899028 -1.00090564486964 -1.67783805222313 -1.18568415737894 -0.307235524792091 1.87002189251047 0.925706200830718 -2.42040724022196 -1.04378117122743 -0.142941971941359 8.3 "high_rain" 2.23001440015921 0 0 0 0 0 0 1 0 0 0 0
"593" -0.143292172722829 -0.370617333713066 -0.28830210738412 0.215629237015645 1.76653281494397 -0.612447306899028 0.0642044605612526 0.41030632825993 -0.355189031114404 -1.61556600670536 -0.214810052396001 -0.249948306582078 -0.107979395956643 -0.480767210639984 1.03714356192251 0.2 "low_rain" 0.182321556793955 0 0 1 0 0 0 0 0 0 0 0
"595" -0.703872033207764 -1.2532349987552 -1.2915214711353 -0.0528042471036758 1.20289341848285 0.506260940974831 -0.875749946283003 0.910780976176136 -0.167895822433987 -0.934397430786943 -1.42787805073577 -1.29321050727128 0.674052734524319 -1.04780052433693 1.152994457276 1.8 "low_rain" 1.02961941718116 0 0 0 0 0 0 0 0 0 0 1
"597" 0.6628850297214 0.699447016494706 0.554011645673442 -0.549921467236887 1.29674342325245 -0.612447306899028 0.332815336162565 1.34176376514163 0.798816615156419 -1.17391022703362 0.664360528934481 0.591896139293006 -0.332359391078346 0.262168868192461 0.0687601156690053 0 "no_rain" 0 0 0 0 0 0 1 0 0 0 0 0
"598" -1.02906595507712 -0.364380348684943 -0.627288646766591 -0.65297636973242 -1.12933313682608 -0.612447306899028 -0.972926915275631 -1.51310507573476 -0.918956918018254 -0.848093592526167 -0.349138704889695 -0.763086851092768 -0.999306916630605 -0.98264923887177 1.17197142618744 0.2 "low_rain" 0.182321556793955 0 0 1 0 0 0 0 0 0 0 0
"599" -0.451728919874281 -1.03527765710134 -1.2750693244238 -0.695670543623426 1.17592502630768 -0.820398516270391 -0.607872509488067 1.13001606370041 0.341200134918916 -0.651060606467076 -1.01972481249602 -1.23628643985741 -0.529793779898611 -0.879077645932852 0.0825261955760753 0 "no_rain" 0 1 0 0 0 0 0 0 0 0 0 0
"600" 0.637225605934609 -1.322937520622 -1.32903598149349 0.0492691801299994 -1.58671706811701 -0.612447306899028 0.389387099111692 -1.57535673723689 -2.28730303718009 -0.391951631410664 -1.50269400068973 -1.28795812434756 0.973453892751306 -1.04780052433693 0.23826955723653 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 0 1
"601" -0.97774710750353 -0.45827225843071 -0.212911501025466 0.754949893408928 -0.759866164026214 -0.612447306899028 -0.860868969354759 -0.226056648445711 -0.667971127366003 0.657623504603149 -0.697165710993181 -0.246329639530857 1.5927663866152 -0.720274979039721 0.102971157471951 0.6 "low_rain" 0.470003629245736 0 0 0 0 0 0 0 0 0 0 1
"602" 1.33186286416279 0.226194706600586 0.333082818406638 0.213666286491917 0.137641927563528 1.36599338649878 1.48563115992731 0.160341050233209 0.69772612066197 1.70574159819774 0.342158234818325 0.446855551670737 0.147312566153892 0.455525352604097 -0.815224427967828 4.9 "high_rain" 1.77495235091167 0 0 0 0 0 0 0 0 1 0 0
"604" -1.79753951440606 0.0206270514212554 0.456835504383722 1.30457604005178 -1.64227195599786 -0.436627064579996 -1.52642198380478 -1.35461851183548 -0.755247116840746 -0.47315309045556 -0.17728839326224 0.229573426976903 1.29559980756558 -0.302022775853663 1.07029103794733 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 0 1 0 0
"605" 0.378013059517009 0.911925925353766 1.28369147124545 0.871254711939601 0.407865217158758 -0.436627064579996 0.396383430860199 0.369501857489378 0.936306378175612 0.866401339604699 0.975895501123545 1.3529990085554 0.854104928253645 0.449049223011159 -0.344650041088135 2.2 "high_rain" 1.16315080980568 0 0 0 0 1 0 0 0 0 0 0
"607" -0.569290973754584 1.71733982977928 1.93382245557584 0.309850862154419 0.372806307331038 -0.284324643113219 -0.380233337918374 0.355937424776896 0.456470090113544 0.201489164762236 1.82091954092596 2.06620805923283 0.2867790052078 -0.588186275049672 0.3399596672845 0 "no_rain" 0 0 0 0 0 0 0 0 1 0 0 0
"608" -1.14066408392761 1.32215284600109 0.625166175795514 -1.92644052199865 -1.02409647758252 -0.612447306899028 -1.20248142091159 -0.672146703804615 -0.466988172741353 -0.128329267108516 1.07198166561719 0.544568361076824 -1.59831473099679 -1.04780052433693 0.317628674666891 0 "no_rain" 0 0 0 0 0 0 1 0 0 0 0 0
"609" 0.483007232358883 0.424598257355805 0.661944959812821 0.595460163356325 -0.00636928665189422 1.56552703809575 0.961648348937559 -0.00579709371437478 0.328077212934358 1.65381919508221 0.344072954633442 0.513979956810581 0.369542410420311 1.90033453442781 -0.618552255284239 0.4 "low_rain" 0.336472236621213 0 0 0 0 0 0 0 0 1 0 0
"610" -1.20292164277538 1.46853469731131 1.02705606183044 -1.28995381468101 0.410562056376284 -0.612447306899028 -1.28654251911217 0.842398433200949 -0.0594780242690379 -0.590559230632146 1.33344892447534 0.963940504234608 -1.11487109213315 -1.04692816585168 0.623175373395133 0 "no_rain" 0 0 0 0 0 0 0 1 0 0 0 0
"611" -1.33043326914445 0.728019150609425 0.753426127240902 -0.0228692516168735 0.0707603149691082 -0.820398516270391 -1.32513287627666 0.165684853500631 -0.432956799942845 0.311896872304806 0.60348809422495 0.951440264663191 0.891468383923824 -0.47633486220576 0.576763462747997 4 "high_rain" 1.6094379124341 0 0 0 0 0 0 0 1 0 0 0
"612" -0.909409254357072 0.932828253555617 0.801065035575377 -0.463551644193015 -0.380151202199787 -0.612447306899028 -0.591833014721012 -0.108792692802111 0.127716564430326 0.131355431028223 0.892576623015895 0.952214125302184 -0.0178136196607871 0.537883081344305 -0.222573299991351 0.4 "low_rain" 0.336472236621213 0 0 0 0 0 1 0 0 0 0 0
"613" 1.25828839391698 -0.91357216547399 -0.724283995235159 0.633737698568952 0.17108273386075 2.7257152717722 1.07447793518223 0.0994902139605653 0.271303789103517 1.54578127807941 -0.918901642291264 -0.750314113882117 0.654792725997753 1.29961008716844 -2.81379479730055 8.5 "high_rain" 2.2512917986065 0 0 0 0 0 0 0 0 0 1 0
"614" -1.40479323195515 1.16199531154362 0.966128881151951 -0.556301056438994 -0.493418449335512 -0.820398516270391 -1.30144687785682 -0.309997320250013 -0.503838996665837 -0.749267793765828 1.12447124121646 0.91847603294456 -0.730828197200313 -1.04780052433693 0.820932499834104 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 1 0 0 0
"615" -0.829027181882117 1.31404289249634 1.18814246534499 -0.571023185366927 0.61066752631606 -0.612447306899028 -0.342391352441175 1.05948099915777 0.698262681258066 -0.325119423881621 1.35736953048563 1.16487023065382 -0.842122364795663 -1.03476882485333 0.039662744791999 0.2 "low_rain" 0.182321556793955 0 0 0 0 1 0 0 0 0 0 0
"616" -0.959418947655819 1.05158381983195 1.16780327298204 0.124842775293382 1.01681151247416 -0.820398516270391 -0.706029973655209 1.14217425411411 0.367433263432448 -0.526543206798947 1.09855763833489 1.09175251026098 -0.250813864160171 -0.654879092459484 -0.00777578876345681 0 "no_rain" 0 0 0 0 0 0 1 0 0 0 0 0
"617" -0.820648594523166 -0.43854990036922 -0.531106865992546 -0.31731183017554 1.27570807735582 -0.820398516270391 -1.02740303674336 1.51577393445932 0.0256389670824181 -0.756635147293998 -0.305604886897662 -0.574279006171325 -0.720691990171756 -0.991485435648092 0.351898047316898 0.6 "low_rain" 0.470003629245736 0 0 1 0 0 0 0 0 0 0 0
"618" 2.35535967622986 -0.811251897582423 -0.778883427178436 0.106685482948939 0.59718333022847 2.08743210915093 2.76049136809686 0.556519839182014 2.42124756765569 1.11724362250079 -0.646335459728816 -0.848441293865937 -0.595888144277153 1.80915473953686 -2.63199699061824 4.4 "high_rain" 1.68639895357023 0 1 0 0 0 0 0 0 0 0 0
"620" -1.21941698663832 0.249288407920504 0.609243852490078 1.00179092176728 -0.462135114412308 1.56552703809575 -1.14159185606385 -0.488558464760024 -0.655166634627454 0.513278787323744 -0.0531610488650443 0.352534267475566 1.25090598580779 1.51559129976227 -0.860372503595244 0.4 "low_rain" 0.336472236621213 0 0 0 0 0 0 0 0 1 0 0
"623" -0.141197525883093 0.707201105989097 0.355320335390133 -1.07648294522597 1.38573911743052 -0.820398516270391 -0.181012173560131 1.61772831122344 0.139963115601204 -1.29329262693839 0.637430651051388 0.235841870505168 -1.2256745433688 -1.01371279312277 1.17633651790939 0 "no_rain" 0 0 0 0 0 0 0 1 0 0 0 0
"624" -0.749692432827033 1.21593680367766 1.10072913638949 -0.642670879482866 0.667840517727431 -0.820398516270391 -0.525025112026119 0.670436654076252 0.627432873800673 -0.0623551140482323 1.27833972095168 1.1589940240734 -0.661640414510247 -1.03528236011321 0.323980903912143 0 "no_rain" 0 0 0 0 0 0 1 0 0 0 0 0
"625" 1.15643619133471 -0.407280691647874 -0.151803527526051 0.747098091314038 0.0729177863431134 -0.820398516270391 1.73865898546438 0.0279970883467934 0.501555590419237 2.05024231958576 -0.441576196683757 -0.177627850420399 0.854416668239448 -0.74372795278305 -0.100020190310222 16.5 "high_rain" 2.86220088092947 1 0 0 0 0 0 0 0 0 0 0
"626" -0.944494588922684 1.08327444646053 1.02913517927191 -0.277071344439197 0.453711483856556 -0.612447306899028 -1.47124763512046 0.800475592890882 0.0546629110745587 -0.234099036745117 1.20943899566248 0.849339463146919 -1.00841410004356 -1.04780052433693 0.516016746434942 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 1 0 0 0
"629" -0.741052014613113 1.13822734157209 1.00056991355321 -0.52047720938102 -2.0074239860497 -0.436627064579996 -0.7438676973043 -2.02475455177722 -1.07750230419627 -0.919579195854979 1.0182287115975 1.10544959865101 0.0573767672557518 -0.801275066119849 0.666320756606692 0.2 "low_rain" 0.182321556793955 0 0 0 0 1 0 0 0 0 0 0
"631" -0.371085016544357 1.34657635493958 1.2183348664525 -0.571023185366927 1.12630318470536 -0.820398516270391 -0.550500931833748 1.30856795643489 0.405713407236541 -0.786932844094116 1.38088341090202 1.31569005415863 -0.508595133934359 -0.914026380427965 0.0563064798208773 8.9 "high_rain" 2.29253475714054 0 0 0 0 0 1 0 0 0 0 0
"632" 0.346593356920936 3.20966492309834 1.69445276056665 -3.48649545072866 -0.52578051994572 -0.820398516270391 0.483226510571323 -0.573253107354566 -1.04693824925466 1.43333422816541 3.06846974342482 1.61149830611694 -3.43958060661424 -1.04665528418905 -0.538950092657792 0 "no_rain" 0 0 0 0 0 0 1 0 0 0 0 0
"634" -0.0998282507982663 -1.36786066953997 -1.22046989248074 0.585645410737695 0.336668661816302 0.816421439810296 -0.171435383730578 0.429635300821179 0.498471764949039 0.606551379851018 -1.47225542009757 -1.33491861130495 0.690903839959883 -0.703188163866865 -1.0909543420386 6.4 "high_rain" 2.00148000021012 0 0 0 0 0 0 0 0 0 0 1
"635" 0.375656581822303 1.04281832736005 0.838941131575647 -0.760938648537268 0.503333325458869 -0.820398516270391 0.701644368993412 0.483931370275586 1.27756340130394 0.750961290751938 1.09745296996279 0.783338974701017 -1.17137871761397 -0.108455328797711 -0.263531276438016 3 "high_rain" 1.38629436111989 0 0 0 0 0 1 0 0 0 0 0
"636" 0.701635996256558 -2.13880258914853 -2.66753563179664 -1.46318419839969 -2.07592370217464 -0.820398516270391 0.527026376265415 -2.02611243079327 -1.91084910115242 -1.31539687599434 -1.99432491000613 -3.03580714765133 -3.13015247609591 -1.04780052433693 1.81769390318417 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 0 0
"638" 0.0161628179522398 1.44442959301387 1.21435742439049 -0.734929554097923 0.312397108858647 -0.612447306899028 -0.1871952059859 0.2857162976257 0.458230802045345 0.765409721298239 1.39813222459824 1.17294510493654 -0.759417354246526 -0.133296375899178 0.136005860525769 1.2 "low_rain" 0.78845736036427 0 0 0 0 0 0 0 1 0 0 0
"640" -0.342283622497959 0.826968075242749 0.762646561112109 -0.29522863678364 1.31238509071405 -0.436627064579996 -0.126746613432508 1.28762424795177 0.672265674728195 -0.817064253495112 0.818008688607688 0.774700781397246 -0.360029221977336 -0.551919480400459 0.469551365844657 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 1 0 0 0 0 0
"641" 0.264640299316178 0.918921462614821 0.50167212399278 -1.36749036036812 -0.962668473183517 0.178138277189022 0.504152913478601 -0.961452481790214 -1.94586091690728 0.900327455293964 1.09624307533629 0.69524767231689 -1.36936874599073 0.446965741204054 -1.52877595829196 1.8 "low_rain" 1.02961941718116 0 0 0 1 0 0 0 0 0 0 0
"643" -0.362706429185406 -0.102089843183615 -0.0805711560505461 0.0433803285588264 0.00064249531365496 -0.612447306899028 -0.507096842288049 -0.0391718131611417 -0.276514324837678 -1.10031873261044 -0.0812845689349291 -0.0585886537089918 0.0681451304655869 0.211595658477243 -0.127766229896916 0.2 "low_rain" 0.182321556793955 0 0 0 1 0 0 0 0 0 0 0
"644" -0.799178464415848 1.89054258967822 0.815709254076699 -2.90889725912274 -1.90710156715806 -0.820398516270391 -0.915155154049292 -2.04001000844862 -1.11239865207138 -0.765220231226157 1.71845727901511 0.948388000827416 -2.43646517411377 -1.04780052433693 0.642171785922265 0 "no_rain" 0 0 0 0 0 0 1 0 0 0 0 0
"645" -0.266352674557452 1.33157387743975 1.33946605652532 -0.118072352017506 -2.06675444883508 -0.612447306899028 -0.359830984383964 -2.1924355289047 -1.22618061020914 -1.15933412528122 1.46045759424341 1.28003132514504 -0.658845965809822 -0.372598080188195 0.710098057328104 0.4 "low_rain" 0.336472236621213 0 0 0 0 0 0 1 0 0 0 0
"646" 0.325646888523557 -0.456165168894154 -0.0512827190479026 1.26727998010102 0.790816386046218 -0.820398516270391 0.282695949110263 0.607214856383324 1.1154216238447 0.313796048381057 -0.446043295808152 -0.115058709576835 1.07656782808608 -0.743160879096071 1.58422468781115 0 "no_rain" 0 1 0 0 0 0 0 0 0 0 0 0
"648" -0.890819263654397 -0.140523156329073 -0.667063067387407 -1.56722057615708 -0.125030212222645 0.0788953714556668 -0.819903269902151 0.310940498422388 0.204852576372852 0.459872135557015 -0.422575353410065 -0.633995539405547 -0.642933193707781 0.412219044276627 -0.850800411592063 2.2 "high_rain" 1.16315080980568 0 0 1 0 0 0 0 0 0 0 0
"649" -0.68397288823025 -0.477910332910667 -0.759267406099429 -0.767318237739375 0.458565794448087 -0.820398516270391 -0.577616592886183 0.507163025997299 0.501623715252145 0.375480556912474 -0.597535685451768 -0.743152977521868 -0.369888097107255 -1.04676692265207 1.31870267197655 1.2 "low_rain" 0.78845736036427 0 0 0 1 0 0 0 0 0 0 0
"650" -0.695231614993844 -0.398683766339017 -0.246990947784643 0.434007482779981 1.26815692754677 -0.436627064579996 -0.654012463300666 1.35558782572425 0.36368608594657 -0.801384242257093 -0.37536251377503 -0.241327348481707 0.428422086477189 -0.0104346322958697 0.78791626821519 0.8 "low_rain" 0.587786664902119 0 0 0 0 0 0 0 0 1 0 0
